,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,labels
2657,19,0,6969,11,8,2,0,0,4,1,0,0,38,38,1
2658,54,0,1233,11,8,2,0,0,4,1,0,59,14,38,0
2659,29,4,3202,9,12,2,4,0,4,1,0,33,48,38,1
2660,46,6,3021,15,9,2,10,5,4,0,92,0,9,38,1
2661,24,4,5226,11,8,3,14,4,2,1,0,0,48,38,0
2662,1,0,135,15,9,4,0,3,4,0,0,0,19,38,0
2663,32,4,686,11,8,0,12,3,4,0,0,0,38,38,0
2664,8,4,5057,11,8,4,1,3,4,0,0,0,38,38,0
2665,21,6,4757,15,9,0,5,1,4,1,0,0,38,38,0
2666,49,2,3810,11,8,6,1,4,4,0,0,0,33,38,1
2667,8,4,2395,11,8,5,4,4,4,0,0,0,38,38,0
2668,17,4,6500,11,8,0,7,4,2,0,0,0,38,38,0
2669,9,4,2471,9,12,4,1,2,1,0,0,0,38,16,0
2670,2,4,6777,11,8,4,6,3,4,1,0,0,38,38,0
2671,7,2,3343,7,11,4,10,3,4,0,0,0,1,38,0
2672,18,1,2615,15,9,4,8,4,2,0,0,0,38,38,0
2673,30,7,4238,9,12,2,4,0,4,1,0,0,38,38,1
2674,9,4,4184,12,13,2,12,5,4,0,0,0,38,38,0
2675,10,4,191,15,9,2,12,0,1,1,0,0,53,34,0
2676,8,4,5391,8,10,4,1,1,4,1,0,0,38,0,0
2677,14,4,1737,11,8,4,3,1,4,1,0,0,43,38,0
2678,28,4,5338,9,12,2,12,0,4,1,0,33,38,38,1
2679,31,4,5069,11,8,0,7,1,4,1,0,0,38,38,0
2680,39,4,2439,11,8,2,14,0,4,1,0,0,48,38,0
2681,20,4,4600,15,9,0,7,1,4,1,0,0,50,38,0
2682,2,4,4705,15,9,4,6,3,4,1,0,0,38,38,0
2683,10,4,4930,15,9,4,1,1,4,0,0,0,38,38,0
2684,9,4,5210,1,6,4,8,1,4,1,0,0,38,38,0
2685,3,4,2207,8,10,4,7,4,4,0,0,0,38,38,0
2686,24,4,817,11,8,0,3,1,4,1,0,0,38,38,0
2687,37,2,4922,12,13,2,10,0,4,1,0,0,48,38,1
2688,66,6,2654,9,12,2,5,0,4,1,0,0,19,38,0
2689,28,7,3786,8,10,2,11,0,4,1,0,0,38,38,0
2690,9,4,2703,15,9,2,7,0,2,1,0,0,38,38,0
2691,11,4,2071,9,12,2,10,0,4,1,0,0,38,38,1
2692,52,4,3589,11,8,4,14,1,4,1,90,0,38,38,1
2693,29,4,6051,3,1,2,6,0,4,1,0,0,38,25,0
2694,34,4,2375,15,9,2,8,5,4,0,0,0,38,38,1
2695,10,4,6629,11,8,4,3,1,4,1,0,0,38,38,0
2696,30,6,1290,9,12,4,12,1,4,1,0,0,33,38,0
2697,27,4,5720,3,1,4,8,3,4,1,0,0,9,38,0
2698,23,4,5895,9,12,5,1,4,2,1,0,0,33,38,0
2699,28,6,492,15,9,2,4,0,4,1,0,0,71,38,0
2700,8,4,3419,11,8,2,14,0,4,1,0,0,38,38,0
2701,16,4,1496,7,11,3,10,3,4,0,0,0,38,38,0
2702,26,4,2053,11,8,4,12,1,2,0,0,0,42,38,0
2703,16,4,806,11,8,0,12,4,4,0,0,0,38,38,0
2704,33,4,978,11,8,2,7,0,4,1,0,0,48,38,0
2705,21,4,3300,11,8,0,3,1,4,1,0,0,38,38,0
2706,29,6,5105,11,8,2,5,0,4,1,0,0,33,38,0
2707,16,4,726,0,5,4,7,1,4,0,0,0,43,38,0
2708,26,0,6725,11,8,2,0,0,4,1,0,0,38,38,0
2709,11,4,2491,11,8,4,7,3,4,0,0,0,38,38,0
2710,14,4,3797,15,9,4,12,1,4,0,0,10,38,38,0
2711,21,4,5272,11,8,4,1,1,4,0,0,0,36,38,0
2712,5,4,3889,15,9,0,12,3,4,0,0,0,46,19,0
2713,14,4,2701,12,13,2,12,0,4,1,0,0,69,38,1
2714,40,4,2959,9,12,2,4,0,4,1,0,0,38,0,1
2715,23,5,1529,7,11,2,3,0,4,1,0,53,48,38,0
2716,14,4,2860,11,8,4,8,3,4,1,0,0,15,38,0
2717,10,4,2828,0,5,4,8,1,4,1,0,0,38,38,0
2718,53,5,4507,9,12,2,4,0,4,1,0,53,48,38,1
2719,14,4,5313,15,9,4,4,1,4,1,0,0,43,15,0
2720,20,4,3145,11,8,2,4,0,4,1,0,0,38,38,0
2721,3,4,3256,15,9,4,8,3,4,0,0,0,38,38,0
2722,28,2,3531,12,13,4,10,1,4,0,0,0,38,38,0
2723,8,4,6901,11,8,4,3,3,4,1,0,0,38,38,0
2724,37,6,4419,0,5,2,3,0,4,1,0,0,34,38,0
2725,10,4,2,15,9,2,6,5,4,0,0,0,33,38,0
2726,8,4,2364,11,8,4,1,1,4,0,0,0,46,38,0
2727,25,7,6873,15,9,2,1,0,2,1,0,0,38,38,0
2728,11,4,7017,15,9,2,3,0,4,1,0,0,61,38,0
2729,2,5,3133,11,8,4,12,3,4,1,0,0,38,38,0
2730,31,0,2571,15,9,4,0,1,4,1,79,0,58,38,1
2731,8,4,2896,11,8,2,4,0,4,1,74,0,72,38,1
2732,0,4,388,0,5,4,5,3,4,1,0,0,38,38,0
2733,23,0,6473,12,13,2,0,0,4,1,0,0,58,38,1
2734,37,5,1950,5,3,2,7,0,4,1,0,0,38,38,1
2735,15,2,2402,11,8,2,11,0,4,1,0,0,38,38,0
2736,24,4,6438,14,14,2,10,0,4,1,0,36,48,38,1
2737,8,2,2878,9,12,4,10,1,4,1,0,0,43,38,0
2738,7,4,5388,15,9,4,4,3,4,1,0,0,38,38,0
2739,7,4,5263,15,9,4,1,1,2,0,0,0,33,38,0
2740,32,4,2330,15,9,2,1,0,4,1,0,33,48,38,1
2741,19,4,2886,12,13,4,10,1,4,0,0,0,38,38,0
2742,19,4,6567,11,8,4,7,1,4,1,0,0,38,38,0
2743,1,4,6323,1,6,4,3,3,4,1,0,0,24,38,0
2744,1,4,4769,1,6,4,12,3,4,0,0,0,38,38,0
2745,5,4,6674,0,5,4,8,1,4,1,0,0,38,25,0
2746,49,0,743,6,4,2,0,0,4,1,0,0,38,38,0
2747,16,4,635,8,10,2,3,0,4,1,0,0,38,38,0
2748,2,4,4468,15,9,4,1,3,4,0,0,0,15,38,0
2749,20,4,5410,7,11,2,4,0,4,1,0,0,63,38,1
2750,22,4,5885,11,8,2,3,0,2,1,0,0,38,38,0
2751,12,4,6808,7,11,4,12,1,4,1,0,0,43,25,0
2752,17,4,6458,12,13,2,3,0,4,1,0,0,38,25,0
2753,47,5,3518,8,10,2,3,0,4,1,0,0,9,38,0
2754,23,4,3559,11,8,0,14,1,4,1,0,0,38,38,0
2755,25,4,5359,11,8,4,12,4,4,0,0,0,38,38,0
2756,6,4,3608,11,8,4,3,1,4,1,0,0,38,32,0
2757,24,4,2504,11,8,4,14,1,4,1,0,0,38,30,0
2758,16,6,1494,15,9,2,12,0,4,1,0,0,24,38,0
2759,18,2,438,12,13,4,10,1,4,1,0,0,58,38,1
2760,15,5,3931,10,15,4,10,1,4,1,0,0,70,38,0
2761,34,4,4365,15,9,0,12,4,4,0,0,0,38,21,0
2762,43,0,5646,15,9,2,0,0,4,1,0,0,11,38,1
2763,17,7,4856,9,12,4,10,1,4,1,0,0,43,38,0
2764,9,4,3159,8,10,5,1,4,4,0,0,0,33,38,0
2765,22,4,4739,12,13,2,1,0,4,1,0,0,38,38,0
2766,23,6,1015,11,8,2,3,0,4,1,0,22,38,38,0
2767,2,4,5462,11,8,4,12,3,4,1,0,0,24,38,0
2768,38,7,2618,15,9,2,1,5,4,0,0,0,35,38,0
2769,48,0,1562,11,8,2,0,0,4,1,0,0,38,38,0
2770,70,4,525,12,13,4,4,1,2,1,0,0,48,38,1
2771,16,4,2371,11,8,5,8,4,1,0,0,0,46,3,0
2772,10,4,5562,11,8,4,5,3,2,1,0,0,29,38,0
2773,3,4,5729,11,8,4,6,3,4,1,0,0,27,38,0
2774,18,4,6783,3,1,3,8,1,4,1,0,0,38,13,0
2775,20,4,1525,11,8,2,12,0,4,1,0,0,48,38,1
2776,8,4,2866,2,7,2,3,0,4,1,0,0,38,38,1
2777,4,4,1798,15,9,4,7,3,4,1,0,0,19,38,0
2778,19,4,3181,11,8,2,3,0,4,1,0,0,38,38,0
2779,1,0,737,11,8,4,0,3,4,0,0,0,58,38,0
2780,5,4,6875,15,9,2,13,0,4,1,0,0,38,38,0
2781,0,0,4805,1,6,4,0,3,4,0,0,0,19,38,0
2782,6,4,54,11,8,4,1,3,4,0,0,0,38,38,0
2783,28,2,6302,7,11,0,13,3,4,1,0,0,38,38,0
2784,28,6,4865,9,12,4,10,1,4,1,0,0,38,38,0
2785,4,4,3284,7,11,4,1,3,4,1,0,0,33,38,0
2786,40,4,1636,11,8,2,4,0,4,1,0,0,58,38,0
2787,3,5,3550,11,8,4,7,3,4,0,0,0,29,38,0
2788,16,4,5631,15,9,2,4,0,4,1,0,0,38,5,1
2789,42,4,2765,11,8,0,8,1,4,0,0,0,38,38,0
2790,15,4,555,9,12,0,3,1,4,1,0,0,48,38,1
2791,22,4,6953,1,6,4,3,1,2,1,0,0,38,38,0
2792,4,4,129,15,9,4,10,3,4,1,0,0,38,38,0
2793,28,5,3940,12,13,0,12,4,4,0,94,0,40,38,1
2794,16,2,2647,15,9,2,11,0,4,1,0,0,38,38,0
2795,10,4,4993,9,12,2,12,0,4,1,0,0,48,38,1
2796,34,5,3033,9,12,2,4,0,4,1,89,0,38,38,1
2797,11,4,4698,9,12,4,6,2,4,1,0,0,24,38,0
2798,17,4,3451,11,8,2,12,0,4,1,0,0,43,38,0
2799,37,4,6851,15,9,4,4,1,4,0,0,0,43,38,1
2800,27,4,1312,9,12,4,1,4,2,0,0,0,38,38,0
2801,24,4,4715,15,9,4,14,1,2,1,0,0,41,38,0
2802,9,4,2222,9,12,4,4,1,4,0,0,0,43,38,0
2803,14,4,5574,9,12,2,4,0,4,1,0,49,43,38,1
2804,32,7,4482,11,8,2,6,0,4,1,0,0,38,38,1
2805,25,7,1851,12,13,0,10,1,4,1,0,0,38,38,0
2806,17,4,5687,12,13,4,4,4,4,0,0,0,48,38,0
2807,6,4,5229,13,0,4,8,1,1,0,0,0,38,24,0
2808,30,1,4339,9,12,2,4,5,4,0,0,0,38,38,1
2809,9,4,979,15,9,4,4,1,4,0,0,0,38,38,0
2810,39,4,4644,9,12,2,10,0,4,1,0,0,38,38,1
2811,17,5,3326,9,12,2,10,0,4,1,0,0,58,38,1
2812,36,4,3775,15,9,2,3,0,4,1,0,0,64,38,0
2813,41,6,2636,9,12,0,8,1,4,0,0,0,19,38,0
2814,17,2,4046,11,8,2,14,0,4,1,0,0,43,38,0
2815,19,4,2687,11,8,4,12,3,4,0,0,0,38,38,0
2816,39,4,1352,9,12,0,10,4,2,0,0,0,48,14,0
2817,19,4,4780,15,9,2,7,0,4,1,0,0,46,38,0
2818,33,4,2743,8,10,2,13,0,4,1,40,0,38,38,1
2819,13,4,3549,11,8,4,8,1,4,1,0,0,38,20,0
2820,19,4,5893,11,8,0,3,4,4,1,0,0,38,38,0
2821,9,6,4339,15,9,4,10,3,4,0,0,0,33,38,0
2822,12,4,2076,7,11,4,12,3,4,0,0,0,38,38,0
2823,12,4,3270,11,8,4,8,4,4,0,0,0,29,38,0
2824,29,6,4244,15,9,0,4,4,4,0,0,0,48,38,0
2825,1,4,4423,15,9,4,8,3,4,0,0,0,19,38,0
2826,10,4,1968,9,12,4,4,1,4,0,0,0,38,38,0
2827,12,2,130,11,8,2,8,5,4,0,32,0,38,38,0
2828,16,4,4067,11,8,2,3,0,4,1,0,0,43,38,0
2829,20,4,1201,11,8,4,14,2,4,0,0,0,38,38,0
2830,40,0,4861,8,10,6,0,4,4,0,0,0,36,38,0
2831,45,0,4940,11,8,2,0,0,4,1,0,0,23,38,0
2832,18,4,6014,2,7,4,7,4,2,0,0,0,38,38,0
2833,22,4,1541,11,8,2,6,0,4,1,0,0,38,38,0
2834,16,4,6744,0,5,4,8,3,2,1,0,0,19,38,0
2835,21,4,2006,15,9,2,6,5,4,0,0,0,33,38,0
2836,22,1,1334,9,12,0,4,4,2,0,0,0,38,38,0
2837,4,4,2047,15,9,4,12,3,4,1,0,0,38,38,0
2838,12,4,868,14,14,4,10,3,4,1,0,0,48,38,0
2839,6,4,4735,15,9,4,13,3,4,0,0,0,19,38,0
2840,9,4,3904,15,9,2,12,0,4,1,0,0,17,38,0
2841,49,4,3421,4,2,0,9,1,2,0,0,0,14,38,0
2842,17,4,3201,8,10,0,13,4,4,0,0,0,38,38,0
2843,20,6,1982,11,8,2,5,0,4,1,0,0,67,38,0
2844,12,4,4443,11,8,4,8,3,4,1,0,0,38,38,0
2845,2,4,5138,15,9,4,1,3,4,0,0,0,19,38,0
2846,5,4,1327,9,12,4,4,3,4,0,0,0,38,38,0
2847,15,4,6211,12,13,4,12,3,2,1,0,0,38,38,0
2848,32,4,3151,12,13,2,4,0,4,1,0,0,43,38,1
2849,8,4,5600,11,8,5,11,3,2,1,0,0,38,38,0
2850,37,1,5029,11,8,6,1,4,4,0,0,0,33,38,0
2851,15,7,2771,12,13,2,10,0,4,1,0,0,48,38,0
2852,4,4,257,15,9,4,8,3,4,0,0,0,24,38,0
2853,27,4,622,15,9,2,10,0,4,1,0,0,43,38,0
2854,7,4,1721,15,9,4,8,1,4,0,0,0,51,38,0
2855,10,4,2033,8,10,4,4,1,4,1,82,0,63,12,1
2856,11,4,3907,11,8,2,3,0,4,1,44,0,38,38,0
2857,16,4,3871,5,3,2,7,0,4,1,0,0,38,38,0
2858,13,4,5623,15,9,2,13,5,2,0,0,0,43,38,0
2859,28,6,60,15,9,2,4,0,0,1,0,0,38,38,0
2860,13,4,3868,9,12,4,14,1,4,1,63,0,38,38,0
2861,19,0,4295,7,11,2,0,5,2,0,0,0,20,14,0
2862,16,4,3812,12,13,2,4,0,4,1,74,0,43,38,1
2863,23,7,6424,7,11,2,1,0,4,1,0,0,38,38,1
2864,29,4,224,15,9,2,10,0,4,1,0,0,9,38,0
2865,4,4,3906,11,8,2,6,0,4,1,0,0,30,38,0
2866,40,0,3844,6,4,0,0,1,4,1,0,0,38,38,0
2867,6,0,6400,1,6,4,0,1,2,1,0,0,38,38,0
2868,11,2,4837,11,8,5,14,3,4,0,0,0,24,38,0
2869,0,4,3085,2,7,4,8,3,4,1,0,0,33,38,0
2870,35,4,3775,0,5,2,7,0,4,1,0,0,39,38,0
2871,47,4,674,11,8,6,9,1,4,0,0,0,14,38,0
2872,15,5,1934,9,12,2,8,0,1,1,0,0,48,19,1
2873,18,4,3081,15,9,3,3,1,4,1,0,0,38,38,0
2874,16,7,415,15,9,2,3,0,4,1,0,0,3,38,0
2875,25,4,204,11,8,0,7,1,4,1,0,0,38,38,0
2876,29,4,6518,9,12,2,13,0,4,1,0,0,38,38,0
2877,36,0,2159,9,12,0,0,1,4,0,0,0,48,38,0
2878,12,4,628,9,12,2,12,0,4,1,0,0,43,38,1
2879,0,4,6811,1,6,4,1,3,4,0,0,0,30,38,0
2880,22,5,4874,9,12,2,12,0,4,1,0,0,38,38,0
2881,62,6,2744,11,8,6,8,1,4,0,0,0,23,38,0
2882,16,4,1849,11,8,4,7,1,3,1,0,0,48,38,0
2883,22,4,2288,11,8,4,7,1,4,0,0,0,9,38,0
2884,16,4,2775,15,9,0,1,4,2,0,0,0,36,38,0
2885,58,0,3221,9,12,2,0,0,4,1,0,0,5,38,0
2886,41,4,3756,11,8,2,7,0,4,1,0,0,38,38,0
2887,18,7,4960,12,13,2,10,0,4,1,0,0,68,38,0
2888,28,4,6196,11,8,0,8,4,4,0,0,0,38,38,0
2889,2,0,190,15,9,4,0,3,4,1,0,0,24,38,0
2890,23,4,1495,1,6,0,8,2,4,0,0,0,19,38,0
2891,35,4,4766,11,8,2,12,0,4,1,0,0,43,38,1
2892,22,4,5778,15,9,0,4,4,4,0,0,0,38,25,0
2893,43,4,5317,11,8,2,3,0,4,1,0,0,38,38,1
2894,17,4,3020,15,9,2,4,5,4,0,77,0,48,38,1
2895,7,4,6764,9,12,4,10,1,4,1,0,0,38,38,0
2896,3,4,5520,15,9,4,8,3,4,0,0,0,18,38,0
2897,5,4,6144,9,12,4,10,1,4,1,0,0,38,38,0
2898,39,4,5685,1,6,0,3,1,4,1,0,0,47,38,0
2899,24,4,3908,11,8,5,8,4,4,0,0,0,38,25,0
2900,25,4,3420,11,8,0,1,1,4,0,0,0,38,38,0
2901,7,4,2936,8,10,2,3,0,4,1,0,0,38,38,0
2902,13,4,4989,11,8,5,1,4,2,0,0,0,38,38,0
2903,34,2,2438,10,15,2,10,0,4,1,0,32,38,38,1
2904,14,4,6004,11,8,4,8,1,2,1,0,0,38,38,0
2905,1,4,1825,1,6,4,8,3,4,1,0,0,9,38,0
2906,28,7,905,15,9,2,1,5,1,0,0,0,38,38,1
2907,30,2,613,15,9,2,10,0,2,1,77,0,48,38,1
2908,20,4,5206,11,8,2,1,5,4,0,0,0,38,38,0
2909,29,4,3239,11,8,0,1,1,4,0,0,0,38,38,0
2910,36,4,265,15,9,0,1,1,4,0,0,0,32,38,0
2911,15,5,1558,15,9,2,3,0,4,1,0,0,38,38,0
2912,12,4,911,14,14,4,10,4,4,1,95,0,43,11,1
2913,24,4,5452,8,10,4,10,1,4,0,0,0,58,38,0
2914,35,2,1930,2,7,2,3,0,4,1,0,0,38,38,0
2915,8,4,4066,11,8,4,12,3,0,1,73,0,38,38,0
2916,14,4,2978,11,8,4,7,3,2,1,0,0,48,0,0
2917,22,4,3198,11,8,4,7,4,4,1,0,0,38,38,0
2918,21,4,6844,8,10,2,13,5,4,0,0,0,34,38,1
2919,39,4,5068,11,8,0,14,1,4,1,0,0,38,38,0
2920,62,4,1926,15,9,2,10,2,4,1,0,0,19,38,0
2921,28,7,1507,12,13,0,4,4,4,0,0,0,38,38,0
2922,7,4,6078,11,8,4,3,3,4,1,0,0,38,38,0
2923,13,4,3397,11,8,2,1,3,4,0,0,0,19,38,0
2924,4,7,3662,15,9,4,1,3,4,0,0,0,33,38,0
2925,14,1,2267,9,12,4,4,3,4,0,0,0,38,5,0
2926,16,6,3344,11,8,2,3,0,4,1,0,0,38,38,0
2927,21,4,3223,12,13,2,10,0,4,1,0,0,24,38,0
2928,22,4,4457,15,9,0,1,1,4,0,0,0,38,38,0
2929,6,7,671,4,2,4,14,1,4,1,0,0,33,38,0
2930,6,4,6582,9,12,4,1,1,4,0,0,0,38,38,0
2931,39,4,4272,15,9,2,1,0,4,1,0,0,33,38,0
2932,39,5,3774,15,9,2,12,5,4,0,0,0,58,2,1
2933,7,4,6044,15,9,2,3,0,4,1,0,0,63,38,0
2934,24,4,3006,9,12,2,1,0,1,1,40,0,33,29,1
2935,51,4,4901,15,9,0,4,1,4,1,0,0,29,38,0
2936,28,4,6433,11,8,4,3,1,4,1,0,0,38,38,0
2937,15,4,557,11,8,0,8,4,3,0,0,0,27,38,0
2938,10,4,2243,11,8,2,3,0,4,1,0,0,51,38,0
2939,21,2,318,11,8,2,11,0,4,1,0,0,38,38,1
2940,6,4,5747,15,9,4,6,3,4,1,0,0,30,5,0
2941,21,2,5157,15,9,4,10,3,4,1,0,0,38,38,0
2942,38,4,3637,11,8,0,3,1,4,1,0,0,43,38,0
2943,20,4,2578,14,14,2,12,0,4,1,0,0,43,38,1
2944,9,2,2778,0,5,2,8,0,4,1,0,0,38,38,0
2945,47,4,1652,11,8,2,6,0,4,1,0,0,17,38,0
2946,27,0,5371,9,12,0,0,1,4,1,0,0,48,38,0
2947,3,0,2310,15,9,4,0,3,4,0,0,0,9,38,0
2948,13,4,1648,9,12,2,4,0,4,1,40,0,58,38,1
2949,42,6,3432,11,8,2,4,0,4,1,0,0,48,38,1
2950,31,4,482,11,8,0,8,1,4,0,0,0,33,38,0
2951,29,4,4312,11,8,2,14,0,4,1,0,0,66,38,0
2952,6,4,4784,4,2,4,9,4,4,0,0,0,11,25,0
2953,10,4,4706,11,8,2,12,0,4,1,0,0,33,25,0
2954,46,0,6846,11,8,2,0,0,4,1,0,0,38,38,0
2955,9,2,1756,9,12,4,10,1,4,0,63,0,33,38,0
2956,20,4,4037,1,6,2,3,0,4,1,0,0,24,38,0
2957,8,4,3895,15,9,2,3,0,4,1,0,0,38,4,0
2958,15,4,1417,9,12,4,1,1,1,1,0,0,38,38,0
2959,56,4,3986,9,12,2,10,0,4,1,0,0,29,38,0
2960,11,4,6882,9,12,4,8,1,4,1,0,0,41,25,0
2961,21,4,1194,9,12,4,4,1,4,0,0,0,36,38,0
2962,18,4,4732,8,10,4,8,1,4,1,0,0,58,38,0
2963,13,4,5127,9,12,2,12,0,4,1,0,0,38,38,1
2964,25,4,137,1,6,5,8,4,4,0,0,0,36,38,0
2965,38,1,178,15,9,2,1,0,4,1,0,0,38,38,0
2966,11,4,6140,0,5,4,6,2,2,1,0,0,38,38,0
2967,12,4,4413,7,11,0,10,1,4,0,0,0,34,38,0
2968,30,4,259,11,8,2,14,0,4,1,0,0,58,38,0
2969,60,0,2758,8,10,3,0,1,4,0,0,0,24,38,0
2970,19,4,4309,9,12,2,4,5,4,0,0,0,38,38,1
2971,33,4,6215,11,8,0,1,1,4,0,0,0,38,38,0
2972,20,4,1135,15,9,4,4,4,2,0,0,0,38,38,0
2973,28,4,6556,15,9,2,14,0,4,1,0,0,38,38,0
2974,13,4,6382,1,6,2,12,0,4,1,0,0,38,38,0
2975,9,4,637,11,8,2,10,0,4,1,0,0,48,38,0
2976,10,4,3733,9,12,4,10,1,1,1,85,0,38,38,1
2977,25,4,843,11,8,2,1,0,4,1,0,0,43,38,0
2978,1,4,2108,2,7,4,8,3,4,1,0,0,9,38,0
2979,30,6,1572,9,12,4,4,1,2,1,82,0,43,38,1
2980,26,4,4475,11,8,4,1,4,4,0,0,0,58,38,0
2981,11,4,610,9,12,4,10,1,4,0,0,0,19,38,0
2982,33,6,751,12,13,2,12,0,4,1,77,0,53,38,1
2983,29,6,4169,11,8,2,5,0,4,1,0,22,48,38,0
2984,21,4,1540,7,11,2,4,0,4,1,0,0,38,38,1
2985,14,2,3839,9,12,4,4,1,4,0,0,0,48,38,0
2986,8,0,4564,4,2,4,0,4,4,0,0,0,24,8,0
2987,12,4,6828,11,8,2,7,0,4,1,0,0,38,38,0
2988,3,4,4278,5,3,4,7,3,4,0,0,0,50,38,0
2989,34,1,4723,15,9,2,6,0,3,1,0,0,38,0,0
2990,3,4,3532,11,8,4,1,3,4,0,0,0,38,38,0
2991,54,4,2854,11,8,6,12,4,4,0,0,0,19,38,0
2992,11,4,5392,15,9,0,4,1,4,0,0,0,38,38,0
2993,10,4,4053,7,11,2,1,5,2,0,0,0,24,38,0
2994,15,4,2074,11,8,2,10,0,4,1,0,0,38,38,0
2995,49,4,4688,11,8,6,1,1,4,0,0,0,12,38,0
2996,8,4,1134,1,6,0,4,4,4,0,0,0,38,38,0
2997,15,4,3114,15,9,0,12,1,4,0,0,0,53,38,0
2998,29,1,3901,15,9,2,8,0,4,1,0,0,38,38,0
2999,6,4,4586,15,9,2,3,0,4,1,0,0,38,38,0
3000,19,0,83,11,8,0,0,1,4,0,0,0,38,38,0
3001,9,4,625,8,10,4,3,3,4,1,0,0,46,38,0
3002,15,4,6731,5,3,4,9,1,4,0,0,0,14,25,0
3003,6,4,4336,9,12,4,10,3,4,0,0,0,38,38,0
3004,24,4,1618,15,9,2,3,0,0,1,74,0,48,38,1
3005,27,4,954,15,9,0,12,4,4,0,0,0,46,38,0
3006,11,4,2885,6,4,2,12,0,4,1,60,0,38,38,0
3007,22,4,2807,15,9,0,4,1,4,1,0,0,36,38,0
3008,1,4,3751,11,8,4,12,2,4,0,6,0,29,38,0
3009,42,2,5196,11,8,0,1,4,4,0,0,0,36,38,0
3010,22,4,618,11,8,5,12,1,4,0,0,0,45,38,0
3011,37,6,2181,12,13,0,10,1,4,0,0,0,29,38,0
3012,30,6,5181,11,8,2,5,0,4,1,34,0,63,38,0
3013,21,4,964,7,11,0,1,4,4,0,0,0,38,38,0
3014,23,4,4452,11,8,2,3,0,4,1,0,0,48,38,0
3015,29,1,4652,12,13,2,4,0,4,1,0,36,38,38,1
3016,18,4,3693,9,12,2,10,0,4,1,0,0,48,38,1
3017,21,4,3123,11,8,2,7,0,4,1,41,0,43,38,0
3018,10,4,3403,15,9,2,5,0,3,1,0,0,48,38,0
3019,43,4,4014,7,11,2,1,0,4,1,0,0,23,38,0
3020,23,5,2336,9,12,4,10,1,4,0,0,0,43,38,0
3021,3,4,4129,15,9,4,8,3,4,0,0,0,15,38,0
3022,11,4,5643,11,8,2,3,0,4,1,0,0,44,38,0
3023,12,1,3666,15,9,4,8,1,4,0,0,0,38,38,1
3024,11,4,2835,9,12,4,13,1,4,0,0,0,33,38,0
3025,29,7,6834,15,9,4,4,1,4,0,0,0,38,38,0
3026,2,0,532,15,9,4,0,3,4,0,0,0,9,38,0
3027,12,4,2874,9,12,4,1,3,1,0,22,0,38,35,0
3028,11,4,2855,11,8,4,3,3,4,1,0,0,38,38,0
3029,31,4,4416,11,8,4,13,4,2,0,0,0,31,22,0
3030,35,4,3143,2,7,2,3,0,4,1,0,0,38,38,0
3031,2,4,4742,15,9,4,8,1,4,0,0,0,29,38,0
3032,32,4,4933,7,11,2,10,0,4,1,0,0,43,38,1
3033,11,4,5918,11,8,4,1,4,2,0,0,0,38,38,0
3034,23,4,6551,8,10,2,12,0,4,1,0,0,48,38,0
3035,20,4,5903,15,9,4,8,2,1,1,0,0,29,39,0
3036,28,4,3870,15,9,0,1,1,4,0,0,0,38,38,0
3037,1,4,2711,11,8,4,1,3,4,1,0,0,33,38,0
3038,12,4,2142,0,5,2,3,0,4,1,0,0,38,38,0
3039,35,4,2911,11,8,2,4,0,4,1,0,0,48,38,1
3040,14,2,463,9,12,2,8,0,4,1,0,0,36,38,1
3041,33,4,5511,15,9,0,1,1,4,0,0,0,38,38,0
3042,2,4,5207,11,8,4,6,3,4,1,0,0,9,38,0
3043,16,1,114,15,9,0,8,1,2,1,0,0,38,38,0
3044,49,2,6627,10,15,0,10,1,4,0,42,0,38,38,0
3045,13,4,5406,5,3,4,3,1,4,1,0,0,36,38,0
3046,27,4,829,14,14,4,10,1,4,1,86,0,38,38,1
3047,29,5,2832,6,4,2,1,5,4,0,0,0,48,38,0
3048,32,4,3719,12,13,2,10,5,4,0,0,0,48,38,1
3049,14,5,6405,11,8,4,3,1,4,1,0,0,42,38,0
3050,5,4,3951,11,8,4,1,3,4,1,0,0,38,38,0
3051,54,4,3483,0,5,2,7,0,4,1,0,0,38,38,0
3052,42,2,1231,8,10,0,1,1,4,0,0,0,38,38,0
3053,29,4,4662,15,9,0,12,4,4,0,0,0,38,5,0
3054,26,4,1535,9,12,2,10,0,4,1,0,33,38,38,1
3055,24,4,5928,15,9,4,13,4,1,0,0,0,38,29,0
3056,32,7,6708,9,12,2,4,0,4,1,89,0,38,38,1
3057,43,6,3792,11,8,2,14,0,4,1,40,0,58,38,1
3058,33,6,703,11,8,0,10,1,1,0,0,0,58,39,0
3059,5,0,6573,15,9,4,0,3,4,1,0,0,38,38,0
3060,19,4,5978,11,8,4,8,1,2,0,0,38,38,38,0
3061,8,2,6456,11,8,4,6,2,2,1,0,0,38,38,0
3062,10,4,6686,15,9,4,8,3,4,1,0,0,38,38,0
3063,1,4,1265,0,5,4,6,3,4,1,0,0,38,38,0
3064,22,4,1318,9,12,2,1,0,4,1,0,0,43,38,1
3065,5,4,1570,15,9,4,4,3,4,0,0,0,38,0,0
3066,45,7,357,9,12,2,10,0,4,1,0,0,38,38,0
3067,18,4,5632,1,6,4,7,1,4,1,0,0,48,38,0
